adm4_pcode,date,adm1_en,adm2_en,adm3_pcode,adm3_en,adm4_en,brgy_total_area,pr_monthly_total_mm,tave_monthly_mean_c,tmin_monthly_mean_c,tmax_monthly_mean_c,heat_index_monthly_mean_c,heat_index_monthly_max_c,rh_monthly_mean_pct,wind_speed_monthly_mean,solar_rad_monthly_mean,dengue_cases,dengue_deaths,google_bldgs_count,google_bldgs_density,google_bldgs_pct_built_up_area,google_bldgs_area_mean,pop_count_total,pop_density_mean,pr_total_mm_lag_1m,heat_index_mean_lag_1m,tave_mean_lag_1m,pr_total_mm_lag_2m,heat_index_mean_lag_2m,tave_mean_lag_2m,pr_total_mm_lag_3m,heat_index_mean_lag_3m,tave_mean_lag_3m,pr_rolling_3m_avg,brgy_p75_threshold,is_outbreak
PH104305001,2007-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,237.12,25.465,22.827333333333335,28.349333333333334,27.109333333333332,28.51,82.07133333333333,0.43833333333333335,201.425,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,316.2,26.93516129032258,25.38806451612903,320.82,27.235806451612905,25.491935483870968,350.17,28.118666666666666,25.87066666666667,291.37999999999994,5.0,0
PH104305001,2007-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,341.37,25.388709677419353,22.631612903225808,28.488064516129032,27.14516129032258,28.71,83.76967741935485,0.36258064516129035,208.2783870967742,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,237.12,27.109333333333332,25.465,316.2,26.93516129032258,25.38806451612903,320.82,27.235806451612905,25.491935483870968,298.23,5.0,0
PH104305001,2007-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,227.88,24.837,22.388666666666666,27.738666666666667,26.293999999999997,27.63,85.13333333333334,0.5386666666666666,177.97133333333335,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,341.37,27.14516129032258,25.388709677419353,237.12,27.109333333333332,25.465,316.2,26.93516129032258,25.38806451612903,268.78999999999996,5.0,0
PH104305001,2007-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,156.58,25.475806451612904,22.64516129032258,28.76225806451613,27.291290322580643,28.86,84.16387096774193,0.5164516129032258,188.47645161290322,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,227.88,26.293999999999997,24.837,341.37,27.14516129032258,25.388709677419353,237.12,27.109333333333332,25.465,241.9433333333333,5.0,0
PH104305001,2008-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,189.88,25.074516129032258,22.38,28.346451612903227,26.49741935483871,27.83,83.33612903225807,0.6667741935483872,190.2064516129032,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,156.58,27.291290322580643,25.475806451612904,227.88,26.293999999999997,24.837,341.37,27.14516129032258,25.388709677419353,191.44666666666663,5.0,0
PH104305001,2008-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,178.97,24.696206896551725,21.920689655172417,27.994137931034484,26.02896551724138,27.51,84.93206896551725,0.43241379310344824,192.4586206896552,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,189.88,26.49741935483871,25.074516129032258,156.58,27.291290322580643,25.475806451612904,227.88,26.293999999999997,24.837,175.14333333333332,5.0,0
PH104305001,2008-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,206.18,25.37451612903226,22.261935483870968,29.003548387096775,27.063870967741938,28.56,83.23483870967742,0.3229032258064516,234.57096774193548,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,178.97,26.02896551724138,24.696206896551725,189.88,26.49741935483871,25.074516129032258,156.58,27.291290322580643,25.475806451612904,191.67666666666665,5.0,0
PH104305001,2008-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,130.77,25.697666666666667,22.517333333333333,29.253333333333334,27.599,29.47,83.279,0.22466666666666668,241.54666666666665,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,206.18,27.063870967741938,25.37451612903226,178.97,26.02896551724138,24.696206896551725,189.88,26.49741935483871,25.074516129032258,171.97333333333333,5.0,0
PH104305001,2008-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,222.03,25.64,22.818387096774195,28.663225806451614,27.36225806451613,28.73,80.84483870967742,0.4687096774193549,217.72645161290325,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,130.77,27.599,25.697666666666667,206.18,27.063870967741938,25.37451612903226,178.97,26.02896551724138,24.696206896551725,186.32666666666668,5.0,0
PH104305001,2008-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,370.76,25.427333333333333,22.613666666666667,28.581333333333337,27.209333333333333,29.04,83.79066666666667,0.3813333333333333,216.236,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,222.03,27.36225806451613,25.64,130.77,27.599,25.697666666666667,206.18,27.063870967741938,25.37451612903226,241.18666666666664,5.0,0
PH104305001,2008-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,314.13,25.325806451612905,22.434838709677418,28.503225806451614,27.051290322580645,28.44,83.9674193548387,0.3351612903225807,216.82612903225805,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,370.76,27.209333333333333,25.427333333333333,222.03,27.36225806451613,25.64,130.77,27.599,25.697666666666667,302.3066666666667,5.0,0
PH104305001,2008-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,316.95,25.258709677419354,22.231612903225805,28.565483870967743,26.772903225806452,28.31,81.47870967741936,0.34451612903225803,235.89193548387095,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,314.13,27.051290322580645,25.325806451612905,370.76,27.209333333333333,25.427333333333333,222.03,27.36225806451613,25.64,333.94666666666666,5.0,0
PH104305001,2008-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,304.49,25.341666666666665,22.561666666666667,28.52,26.799666666666667,28.65,79.71566666666666,0.5616666666666668,215.25766666666667,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,316.95,26.772903225806452,25.258709677419354,314.13,27.051290322580645,25.325806451612905,370.76,27.209333333333333,25.427333333333333,311.8566666666666,5.0,0
PH104305001,2008-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,275.0,25.45225806451613,22.523870967741935,28.74483870967742,27.393225806451614,28.86,85.08838709677418,0.2658064516129032,209.39935483870968,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,304.49,26.799666666666667,25.341666666666665,316.95,26.772903225806452,25.258709677419354,314.13,27.051290322580645,25.325806451612905,298.81333333333333,5.0,0
PH104305001,2008-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,175.37,25.584999999999997,22.785666666666668,29.014333333333333,27.55233333333333,28.71,84.84566666666666,0.323,196.84766666666667,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,275.0,27.393225806451614,25.45225806451613,304.49,26.799666666666667,25.341666666666665,316.95,26.772903225806452,25.258709677419354,251.61999999999998,5.0,0
PH104305001,2008-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,209.63,25.13258064516129,22.495483870967742,28.32225806451613,26.84225806451613,28.33,86.20870967741935,0.4038709677419355,181.78,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,175.37,27.55233333333333,25.584999999999997,275.0,27.393225806451614,25.45225806451613,304.49,26.799666666666667,25.341666666666665,220.0,5.0,0
PH104305001,2009-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,302.69,24.73741935483871,22.567741935483873,27.373548387096776,26.276129032258062,28.22,88.63741935483871,0.6090322580645161,156.0793548387097,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,209.63,26.84225806451613,25.13258064516129,175.37,27.55233333333333,25.584999999999997,275.0,27.393225806451614,25.45225806451613,229.23,5.0,0
PH104305001,2009-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,215.48000000000002,25.051071428571426,22.531785714285714,28.1375,26.589285714285715,28.92,84.3325,0.5996428571428571,180.43464285714285,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,302.69,26.276129032258062,24.73741935483871,209.63,26.84225806451613,25.13258064516129,175.37,27.55233333333333,25.584999999999997,242.6,5.0,0
PH104305001,2009-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,131.9,25.523870967741935,22.241612903225807,29.259677419354837,27.365483870967743,28.77,82.94354838709677,0.2803225806451613,249.86806451612904,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,215.48000000000002,26.589285714285715,25.051071428571426,302.69,26.276129032258062,24.73741935483871,209.63,26.84225806451613,25.13258064516129,216.68999999999997,5.0,0
PH104305001,2009-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,123.72999999999999,26.147333333333332,23.249000000000002,29.477666666666668,28.259333333333334,29.98,81.64966666666668,0.44966666666666666,224.16199999999998,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,131.9,27.365483870967743,25.523870967741935,215.48000000000002,26.589285714285715,25.051071428571426,302.69,26.276129032258062,24.73741935483871,157.03666666666666,5.0,0
PH104305001,2009-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,244.75,26.082903225806454,23.095483870967744,29.477096774193548,28.230967741935483,29.63,82.28451612903227,0.3129032258064516,228.60645161290324,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,123.72999999999999,28.259333333333334,26.147333333333332,131.9,27.365483870967743,25.523870967741935,215.48000000000002,26.589285714285715,25.051071428571426,166.79333333333332,5.0,0
PH104305001,2009-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,348.69,25.721,22.738,29.034,27.375333333333334,29.45,78.006,0.48133333333333334,220.00633333333334,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,244.75,28.230967741935483,26.082903225806454,123.72999999999999,28.259333333333334,26.147333333333332,131.9,27.365483870967743,25.523870967741935,239.05666666666662,5.0,0
PH104305001,2009-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,405.07,25.338709677419356,22.831290322580646,28.28322580645161,26.92806451612903,28.23,82.27709677419355,0.6190322580645161,199.31709677419354,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,348.69,27.375333333333334,25.721,244.75,28.230967741935483,26.082903225806454,123.72999999999999,28.259333333333334,26.147333333333332,332.83666666666664,5.0,0
PH104305001,2009-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,197.64,26.010645161290324,23.050645161290323,29.33225806451613,27.85,29.03,78.00322580645161,0.6245161290322581,241.70032258064515,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,405.07,26.92806451612903,25.338709677419356,348.69,27.375333333333334,25.721,244.75,28.230967741935483,26.082903225806454,317.1333333333333,5.0,0
PH104305001,2009-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,198.38,25.793,23.22233333333333,29.005999999999997,27.451999999999998,29.14,78.29299999999999,0.768,222.28866666666667,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,197.64,27.85,26.010645161290324,405.07,26.92806451612903,25.338709677419356,348.69,27.375333333333334,25.721,267.03,5.0,0
PH104305001,2009-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,167.32,25.648709677419355,22.740322580645163,29.126774193548385,27.3341935483871,28.64,79.62612903225806,0.5103225806451613,223.17774193548388,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,198.38,27.451999999999998,25.793,197.64,27.85,26.010645161290324,405.07,26.92806451612903,25.338709677419356,187.77999999999997,5.0,0
PH104305001,2009-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,273.92,25.18933333333333,22.279999999999998,28.48033333333333,26.855,28.65,84.69333333333334,0.5226666666666666,184.91266666666667,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,167.32,27.3341935483871,25.648709677419355,198.38,27.451999999999998,25.793,197.64,27.85,26.010645161290324,213.20666666666662,5.0,0
PH104305001,2009-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,35.17,24.87548387096774,21.965483870967745,28.18064516129032,26.373548387096776,27.91,84.41354838709678,0.5932258064516129,201.73387096774192,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,273.92,26.855,25.18933333333333,167.32,27.3341935483871,25.648709677419355,198.38,27.451999999999998,25.793,158.8033333333333,5.0,0
PH104305001,2010-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,151.43,25.024193548387096,22.456129032258065,28.041612903225804,26.47774193548387,28.28,84.39870967741936,0.6993548387096774,182.71483870967742,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,35.17,26.373548387096776,24.87548387096774,273.92,26.855,25.18933333333333,167.32,27.3341935483871,25.648709677419355,153.50666666666666,5.0,0
PH104305001,2010-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,70.85,25.380357142857143,21.8825,29.136428571428574,26.855357142857144,28.76,78.65714285714286,0.5739285714285715,242.57500000000002,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,151.43,26.47774193548387,25.024193548387096,35.17,26.373548387096776,24.87548387096774,273.92,26.855,25.18933333333333,85.81666666666665,5.0,0
PH104305001,2010-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,41.15,25.84225806451613,22.38290322580645,29.495806451612903,27.528709677419354,28.9,78.79935483870969,0.48612903225806453,251.22193548387096,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,70.85,26.855357142857144,25.380357142857143,151.43,26.47774193548387,25.024193548387096,35.17,26.373548387096776,24.87548387096774,87.80999999999999,5.0,0
PH104305001,2010-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,56.95,26.282,22.829333333333334,29.944000000000003,28.563,30.23,81.26933333333334,0.27366666666666667,259.54566666666665,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,41.15,27.528709677419354,25.84225806451613,70.85,26.855357142857144,25.380357142857143,151.43,26.47774193548387,25.024193548387096,56.31666666666664,5.0,0
PH104305001,2010-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,138.75,26.609354838709677,23.5258064516129,30.03483870967742,29.239677419354837,31.2,82.22935483870968,0.3090322580645161,241.31935483870967,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,56.95,28.563,26.282,41.15,27.528709677419354,25.84225806451613,70.85,26.855357142857144,25.380357142857143,78.94999999999997,5.0,0
PH104305001,2010-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,351.89,26.074666666666666,23.194000000000003,29.286,28.473333333333336,30.1,85.07566666666666,0.29733333333333334,224.17766666666665,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,138.75,29.239677419354837,26.609354838709677,56.95,28.563,26.282,41.15,27.528709677419354,25.84225806451613,182.52999999999997,5.0,0
PH104305001,2010-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,372.77,25.603225806451615,22.84935483870968,28.699677419354842,27.663870967741936,29.71,85.87838709677419,0.2812903225806452,208.19225806451612,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,351.89,28.473333333333336,26.074666666666666,138.75,29.239677419354837,26.609354838709677,56.95,28.563,26.282,287.8033333333333,5.0,0
PH104305001,2010-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,357.14,25.648387096774194,22.712903225806453,28.938064516129035,27.48225806451613,29.29,82.61354838709677,0.3361290322580645,215.3290322580645,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,372.77,27.663870967741936,25.603225806451615,351.89,28.473333333333336,26.074666666666666,138.75,29.239677419354837,26.609354838709677,360.59999999999997,5.0,0
PH104305001,2010-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,264.05,25.63266666666667,22.530666666666665,29.062333333333335,27.62933333333333,28.81,84.42433333333334,0.2753333333333333,235.12566666666666,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,357.14,27.48225806451613,25.648387096774194,372.77,27.663870967741936,25.603225806451615,351.89,28.473333333333336,26.074666666666666,331.32,5.0,0
PH104305001,2010-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,261.98,25.399354838709677,22.54741935483871,28.83483870967742,27.15225806451613,29.12,83.40741935483871,0.37290322580645163,209.78064516129032,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,264.05,27.62933333333333,25.63266666666667,357.14,27.48225806451613,25.648387096774194,372.77,27.663870967741936,25.603225806451615,294.39,5.0,0
PH104305001,2010-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,133.93,25.3,22.270333333333333,28.735333333333333,27.150666666666666,28.29,85.89733333333334,0.26833333333333337,203.09799999999998,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,261.98,27.15225806451613,25.399354838709677,264.05,27.62933333333333,25.63266666666667,357.14,27.48225806451613,25.648387096774194,219.98666666666668,5.0,0
PH104305001,2010-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Agusan,6.2792,198.63,25.31032258064516,22.48677419354839,28.63225806451613,27.093548387096774,28.35,85.33645161290322,0.3167741935483871,187.76225806451615,0,0,5753.0,0.0009125252697674,6.537203674033157,71.6386043281766,14855.60546875,2983.784423828125,133.93,27.150666666666666,25.3,261.98,27.15225806451613,25.399354838709677,264.05,27.62933333333333,25.63266666666667,198.17999999999998,5.0,0
